file,site,year,good_pixels,total_pixels,percent_good_pixels
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/San_Joaquin_Experimental_Range_NEON/US-xSJ_NEON_San_Joaquin_Experimental_Range_PLSP_2021.nc,San_Joaquin_Experimental_Range_NEON,2021,9901807,11112222,89.107%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Santa_Rita_Experimental_Range_NEON/US-xSR_NEON_Santa_Rita_Experimental_Range_PLSP_2017.nc,Santa_Rita_Experimental_Range_NEON,2017,1430950,11112222,12.877%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Santa_Rita_Experimental_Range_NEON/US-xSR_NEON_Santa_Rita_Experimental_Range_PLSP_2018.nc,Santa_Rita_Experimental_Range_NEON,2018,1433066,11112222,12.896%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Santa_Rita_Experimental_Range_NEON/US-xSR_NEON_Santa_Rita_Experimental_Range_PLSP_2019.nc,Santa_Rita_Experimental_Range_NEON,2019,424808,11112222,3.823%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Santa_Rita_Experimental_Range_NEON/US-xSR_NEON_Santa_Rita_Experimental_Range_PLSP_2020.nc,Santa_Rita_Experimental_Range_NEON,2020,7763,11112222,0.070%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Santa_Rita_Experimental_Range_NEON/US-xSR_NEON_Santa_Rita_Experimental_Range_PLSP_2021.nc,Santa_Rita_Experimental_Range_NEON,2021,10123809,11112222,91.105%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Tonzi_Ranch/US-Ton_Tonzi_Ranch_PLSP_2017.nc,Tonzi_Ranch,2017,4083772,11112222,36.750%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Tonzi_Ranch/US-Ton_Tonzi_Ranch_PLSP_2018.nc,Tonzi_Ranch,2018,9100170,11112222,81.893%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Tonzi_Ranch/US-Ton_Tonzi_Ranch_PLSP_2019.nc,Tonzi_Ranch,2019,8318563,11112222,74.860%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Tonzi_Ranch/US-Ton_Tonzi_Ranch_PLSP_2020.nc,Tonzi_Ranch,2020,8142688,11112222,73.277%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Tonzi_Ranch/US-Ton_Tonzi_Ranch_PLSP_2021.nc,Tonzi_Ranch,2021,7387540,11112222,66.481%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Walnut_Gulch_Kendall_Grasslands/US-Wkg_Walnut_Gulch_Kendall_Grasslands_PLSP_2017.nc,Walnut_Gulch_Kendall_Grasslands,2017,10789002,11115556,97.062%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Walnut_Gulch_Kendall_Grasslands/US-Wkg_Walnut_Gulch_Kendall_Grasslands_PLSP_2018.nc,Walnut_Gulch_Kendall_Grasslands,2018,6828496,11115556,61.432%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Walnut_Gulch_Kendall_Grasslands/US-Wkg_Walnut_Gulch_Kendall_Grasslands_PLSP_2019.nc,Walnut_Gulch_Kendall_Grasslands,2019,4169507,11115556,37.511%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Walnut_Gulch_Kendall_Grasslands/US-Wkg_Walnut_Gulch_Kendall_Grasslands_PLSP_2020.nc,Walnut_Gulch_Kendall_Grasslands,2020,438058,11115556,3.941%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Walnut_Gulch_Kendall_Grasslands/US-Wkg_Walnut_Gulch_Kendall_Grasslands_PLSP_2021.nc,Walnut_Gulch_Kendall_Grasslands,2021,10899439,11115556,98.056%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Willard_Juniper_Savannah/US-Wjs_Willard_Juniper_Savannah_PLSP_2017.nc,Willard_Juniper_Savannah,2017,451409,11115556,4.061%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Willard_Juniper_Savannah/US-Wjs_Willard_Juniper_Savannah_PLSP_2018.nc,Willard_Juniper_Savannah,2018,2175455,11115556,19.571%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Willard_Juniper_Savannah/US-Wjs_Willard_Juniper_Savannah_PLSP_2019.nc,Willard_Juniper_Savannah,2019,21534,11115556,0.194%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Willard_Juniper_Savannah/US-Wjs_Willard_Juniper_Savannah_PLSP_2020.nc,Willard_Juniper_Savannah,2020,1026243,11115556,9.232%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Willard_Juniper_Savannah/US-Wjs_Willard_Juniper_Savannah_PLSP_2021.nc,Willard_Juniper_Savannah,2021,9037470,11115556,81.305%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Moab_NEON/PLSP_2022.nc,Moab_NEON,2022,432170,11108889,3.890%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Moab_NEON/PLSP_2023.nc,Moab_NEON,2023,1299793,11108889,11.700%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Moab_NEON/PLSP_2024.nc,Moab_NEON,2024,474283,11108889,4.269%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Moab_NEON/PLSP_2025.nc,Moab_NEON,2025,200792,11108889,1.807%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Onaqui_NEON/PLSP_2022.nc,Onaqui_NEON,2022,3017503,11112222,27.155%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Onaqui_NEON/PLSP_2023.nc,Onaqui_NEON,2023,3222494,11112222,29.000%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Onaqui_NEON/PLSP_2024.nc,Onaqui_NEON,2024,1969495,11112222,17.724%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Onaqui_NEON/PLSP_2025.nc,Onaqui_NEON,2025,370954,11112222,3.338%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Reynolds_Creek_Wyoming_big_sagebrush/PLSP_2022.nc,Reynolds_Creek_Wyoming_big_sagebrush,2022,4633882,11112222,41.701%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Reynolds_Creek_Wyoming_big_sagebrush/PLSP_2023.nc,Reynolds_Creek_Wyoming_big_sagebrush,2023,4798416,11112222,43.181%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Reynolds_Creek_Wyoming_big_sagebrush/PLSP_2024.nc,Reynolds_Creek_Wyoming_big_sagebrush,2024,5341959,11112222,48.073%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Reynolds_Creek_Wyoming_big_sagebrush/PLSP_2025.nc,Reynolds_Creek_Wyoming_big_sagebrush,2025,2361466,11112222,21.251%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/San_Joaquin_Experimental_Range_NEON/PLSP_2022.nc,San_Joaquin_Experimental_Range_NEON,2022,8923980,11112222,80.308%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/San_Joaquin_Experimental_Range_NEON/PLSP_2023.nc,San_Joaquin_Experimental_Range_NEON,2023,10866450,11112222,97.788%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/San_Joaquin_Experimental_Range_NEON/PLSP_2024.nc,San_Joaquin_Experimental_Range_NEON,2024,10735645,11112222,96.611%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/San_Joaquin_Experimental_Range_NEON/PLSP_2025.nc,San_Joaquin_Experimental_Range_NEON,2025,10504950,11112222,94.535%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Santa_Rita_Experimental_Range_NEON/PLSP_2022.nc,Santa_Rita_Experimental_Range_NEON,2022,7803438,11112222,70.224%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Santa_Rita_Experimental_Range_NEON/PLSP_2023.nc,Santa_Rita_Experimental_Range_NEON,2023,646336,11112222,5.816%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Santa_Rita_Experimental_Range_NEON/PLSP_2024.nc,Santa_Rita_Experimental_Range_NEON,2024,2314251,11112222,20.826%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Santa_Rita_Experimental_Range_NEON/PLSP_2025.nc,Santa_Rita_Experimental_Range_NEON,2025,140726,11112222,1.266%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Tonzi_Ranch/PLSP_2022.nc,Tonzi_Ranch,2022,8794851,11112222,79.146%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Tonzi_Ranch/PLSP_2023.nc,Tonzi_Ranch,2023,9241548,11112222,83.166%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Tonzi_Ranch/PLSP_2024.nc,Tonzi_Ranch,2024,9214375,11112222,82.921%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Tonzi_Ranch/PLSP_2025.nc,Tonzi_Ranch,2025,9041320,11112222,81.364%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Walnut_Gulch_Kendall_Grasslands/PLSP_2022.nc,Walnut_Gulch_Kendall_Grasslands,2022,10929156,11115556,98.323%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Walnut_Gulch_Kendall_Grasslands/PLSP_2023.nc,Walnut_Gulch_Kendall_Grasslands,2023,10959751,11115556,98.598%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Walnut_Gulch_Kendall_Grasslands/PLSP_2024.nc,Walnut_Gulch_Kendall_Grasslands,2024,3696270,11115556,33.253%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Walnut_Gulch_Kendall_Grasslands/PLSP_2025.nc,Walnut_Gulch_Kendall_Grasslands,2025,4369595,11115556,39.311%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2017.nc,Willard_Juniper_Savannah,2017,441297,11115556,3.970%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2018.nc,Willard_Juniper_Savannah,2018,2060414,11115556,18.536%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2019.nc,Willard_Juniper_Savannah,2019,19836,11115556,0.178%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2020.nc,Willard_Juniper_Savannah,2020,968269,11115556,8.711%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2021.nc,Willard_Juniper_Savannah,2021,8912099,11115556,80.177%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2022.nc,Willard_Juniper_Savannah,2022,4981672,11115556,44.817%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2023.nc,Willard_Juniper_Savannah,2023,202882,11115556,1.825%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2024.nc,Willard_Juniper_Savannah,2024,5309883,11115556,47.770%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2025.nc,Willard_Juniper_Savannah,2025,3847861,11115556,34.617%
